,T,Po,P,U,DD,Ff,ff3,Td,Measured & upscaled [MW],Monitored Capacity [MW],power
2015-11-07 17:00:00,22.0,762.5,763.3,61.0,3.0,7.0,10.0,14.1,284.9,513.0800000000003,0.5552740313401415
2015-11-07 18:00:00,21.3,762.4,763.3,68.0,3.0,7.0,10.0,15.2,292.44,513.0800000000003,0.569969595384735
2015-11-07 19:00:00,21.2,762.6,763.4,68.0,3.0,7.0,11.0,15.0,321.03,513.0800000000003,0.6256918998986509
2015-11-07 20:00:00,20.5,762.5,763.3,70.0,5.0,8.0,12.0,14.9,306.53,513.0800000000003,0.5974311998128943
2015-11-07 21:00:00,19.2,762.7,763.5,72.0,5.0,10.0,13.0,14.1,305.37,513.0800000000003,0.5951703438060338
2015-11-07 22:00:00,18.9,762.8,763.6,73.0,13.0,6.0,13.0,13.9,256.06,513.0800000000003,0.49906447337647125
2015-11-07 23:00:00,17.1,762.9,763.8,74.0,15.0,7.0,13.0,12.4,163.72,513.0800000000003,0.3190925391751772
2015-11-08 00:00:00,19.0,762.4,763.2,87.0,13.0,3.0,4.0,16.8,164.01,513.0800000000003,0.3196577531768923
2015-11-08 01:00:00,19.0,762.4,763.3,88.0,5.0,6.0,8.0,16.9,136.67,513.0800000000003,0.2663717159117485
2015-11-08 02:00:00,18.7,762.4,763.2,88.0,3.0,5.0,8.0,16.6,80.19,513.0800000000003,0.15629141654322903
2015-11-08 03:00:00,18.4,762.0,762.8,90.0,3.0,5.0,7.0,16.7,44.2,513.0800000000003,0.08614640991658216
2015-11-08 04:00:00,18.4,762.1,763.0,91.0,5.0,4.0,8.0,16.9,25.62,513.0800000000003,0.04993373353083337
2015-11-08 05:00:00,18.3,762.4,763.2,92.0,3.0,5.0,8.0,16.9,15.35,513.0800000000003,0.029917361814921634
2015-11-08 06:00:00,18.2,762.1,762.9,92.0,3.0,5.0,7.0,16.9,16.28,513.0800000000003,0.031729944648008095
2015-11-08 07:00:00,18.3,762.3,763.1,92.0,3.0,4.0,6.0,17.0,42.97,513.0800000000003,0.0837491229437904
2015-11-08 08:00:00,18.6,762.7,763.6,92.0,3.0,3.0,8.0,17.3,59.88,513.0800000000003,0.11670694628517965
2015-11-08 09:00:00,18.8,763.1,764.0,92.0,3.0,4.0,5.0,17.4,70.42,513.0800000000003,0.13724955172682615
2015-11-08 10:00:00,19.4,763.4,764.2,86.0,4.0,3.0,5.0,17.0,92.61,513.0800000000003,0.18049816792702883
2015-11-08 11:00:00,19.4,763.5,764.3,83.0,8.0,3.0,5.0,16.5,112.21,513.0800000000003,0.21869883838777565
2015-11-08 12:00:00,19.5,763.9,764.8,81.0,8.0,3.0,5.0,16.1,109.78,513.0800000000003,0.21396273485616268
2015-11-08 13:00:00,19.8,764.3,765.1,77.0,4.0,3.0,5.0,15.6,105.66,513.0800000000003,0.20593279800420974
2015-11-08 14:00:00,20.0,764.5,765.4,70.0,8.0,4.0,6.0,14.3,65.39,513.0800000000003,0.12744601231776714
2015-11-08 15:00:00,19.2,764.5,765.3,73.0,8.0,5.0,6.0,14.3,69.3,513.0800000000003,0.13506665627192632
2015-11-08 16:00:00,18.7,764.4,765.2,78.0,10.0,4.0,6.0,14.8,104.99,513.0800000000003,0.20462695875886788
2015-11-08 17:00:00,18.8,764.5,765.4,82.0,10.0,3.0,6.0,15.6,144.39,513.0800000000003,0.28141810244016513
2015-11-08 18:00:00,18.7,764.3,765.2,81.0,6.0,3.0,4.0,15.4,202.03,513.0800000000003,0.3937592578155451
2015-11-08 19:00:00,18.8,764.4,765.2,79.0,9.0,3.0,4.0,15.1,264.74,513.0800000000003,0.5159819131519449
2015-11-08 20:00:00,19.1,764.5,765.4,75.0,9.0,3.0,6.0,14.6,309.99,513.0800000000003,0.6041747875574957
2015-11-08 21:00:00,18.9,764.6,765.4,77.0,6.0,4.0,6.0,14.8,300.09,513.0800000000003,0.5848795509472203
2015-11-08 22:00:00,18.8,764.7,765.5,83.0,9.0,5.0,6.0,15.8,319.05,513.0800000000003,0.6218328525765959
2015-11-08 23:00:00,18.9,764.9,765.8,84.0,9.0,5.0,6.0,16.1,315.54,513.0800000000003,0.6149918141420438
2015-11-09 00:00:00,16.0,764.0,764.9,71.0,0.0,7.0,9.0,10.6,304.3,513.0800000000003,0.593084899041085
2015-11-09 01:00:00,15.6,763.9,764.8,73.0,0.0,7.0,11.0,10.7,280.33,513.0800000000003,0.5463670382786306
2015-11-09 02:00:00,15.1,763.6,764.5,74.0,0.0,6.0,11.0,10.4,234.0,513.0800000000003,0.45606922897014085
2015-11-09 03:00:00,14.3,763.3,764.1,78.0,0.0,5.0,8.0,10.4,251.72,513.0800000000003,0.4906057534887344
2015-11-09 04:00:00,14.1,762.9,763.7,81.0,0.0,5.0,6.0,10.9,255.94,513.0800000000003,0.49883059172058913
2015-11-09 05:00:00,13.6,762.7,763.6,82.0,0.0,5.0,8.0,10.5,222.71,513.0800000000003,0.4340648631792311
2015-11-09 06:00:00,13.4,762.6,763.4,80.0,0.0,5.0,7.0,10.0,201.63,513.0800000000003,0.39297965229593806
2015-11-09 07:00:00,12.9,762.4,763.3,81.0,0.0,5.0,7.0,9.6,206.53,513.0800000000003,0.40252981991112474
2015-11-09 08:00:00,13.0,762.4,763.2,84.0,0.0,5.0,8.0,10.3,244.81,513.0800000000003,0.4771380681375222
2015-11-09 09:00:00,13.3,762.4,763.2,83.0,2.0,4.0,7.0,10.5,261.43,513.0800000000003,0.5095306774771963
2015-11-09 10:00:00,14.1,762.4,763.2,79.0,0.0,5.0,7.0,10.5,292.81,513.0800000000003,0.5706907304903716
2015-11-09 11:00:00,14.7,762.4,763.2,74.0,0.0,5.0,7.0,10.0,294.77,513.0800000000003,0.5745107975364462
2015-11-09 12:00:00,16.6,762.1,762.9,68.0,0.0,4.0,6.0,10.6,308.65,513.0800000000003,0.6015631090668119
2015-11-09 13:00:00,17.9,761.6,762.4,66.0,1.0,4.0,7.0,11.5,337.67,513.0800000000003,0.6581234895143054
2015-11-09 14:00:00,18.0,761.3,762.2,67.0,7.0,5.0,7.0,11.8,357.82,513.0800000000003,0.697396117564512
2015-11-09 15:00:00,18.4,760.9,761.7,67.0,7.0,6.0,8.0,12.2,364.46,513.0800000000003,0.7103375691899895
2015-11-09 16:00:00,18.9,760.4,761.3,64.0,7.0,5.0,8.0,11.8,302.82,513.0800000000003,0.5902003586185387
2015-11-09 17:00:00,18.8,760.3,761.2,61.0,7.0,5.0,8.0,11.1,314.39,513.0800000000003,0.6127504482731734
2015-11-09 18:00:00,19.1,760.1,760.9,55.0,7.0,5.0,8.0,9.9,388.58,513.0800000000003,0.7573477820222962
2015-11-09 19:00:00,18.9,760.0,760.9,55.0,1.0,6.0,8.0,9.6,414.69,513.0800000000003,0.8082365323146483
2015-11-09 20:00:00,18.3,759.8,760.6,60.0,0.0,5.0,8.0,10.4,449.19,513.0800000000003,0.8754775083807589
2015-11-09 21:00:00,17.7,759.9,760.7,63.0,0.0,5.0,7.0,10.6,437.84,513.0800000000003,0.853356201761908
2015-11-09 22:00:00,17.3,759.9,760.7,66.0,0.0,5.0,7.0,10.8,410.38,513.0800000000003,0.799836282840882
2015-11-09 23:00:00,16.8,759.7,760.5,67.0,0.0,5.0,8.0,10.5,423.2,513.0800000000003,0.8248226397442889
2015-11-10 00:00:00,11.9,762.8,763.6,83.0,0.0,6.0,8.0,9.1,395.71,513.0800000000003,0.7712442504092925
2015-11-10 01:00:00,11.3,762.6,763.4,77.0,1.0,8.0,10.0,7.4,390.44,513.0800000000003,0.7609729476884692
2015-11-10 02:00:00,10.7,762.3,763.2,74.0,0.0,8.0,10.0,6.3,325.98,513.0800000000003,0.6353395182037885
2015-11-10 03:00:00,10.5,762.2,763.1,79.0,0.0,8.0,10.0,6.9,342.66,513.0800000000003,0.6678490683714038
2015-11-10 04:00:00,9.5,762.1,763.0,81.0,0.0,8.0,10.0,6.3,320.18,513.0800000000003,0.6240352381694859
2015-11-10 05:00:00,9.2,761.8,762.7,83.0,1.0,7.0,10.0,6.4,309.47,513.0800000000003,0.6031613003820064
2015-11-10 06:00:00,9.1,761.9,762.8,84.0,0.0,8.0,9.0,6.5,282.95,513.0800000000003,0.5514734544320571
2015-11-10 07:00:00,8.7,761.8,762.6,86.0,0.0,8.0,10.0,6.4,313.51,513.0800000000003,0.6110353161300378
2015-11-10 08:00:00,8.2,761.8,762.7,87.0,1.0,7.0,10.0,6.2,305.29,513.0800000000003,0.5950144227021125
2015-11-10 09:00:00,7.9,762.0,762.9,88.0,0.0,8.0,10.0,6.0,269.96,513.0800000000003,0.5261557651828171
2015-11-10 15:00:00,11.1,761.5,762.3,74.0,1.0,5.0,8.0,6.5,216.11,513.0800000000003,0.4212013721057143
2015-11-10 16:00:00,12.4,761.2,762.1,71.0,7.0,5.0,7.0,7.2,231.71,513.0800000000003,0.45160598737039037
2015-11-10 17:00:00,12.4,761.1,761.9,67.0,1.0,5.0,8.0,6.4,230.8,513.0800000000003,0.44983238481328425
2015-11-10 19:00:00,11.6,761.2,762.0,71.0,1.0,7.0,9.0,6.4,206.86,513.0800000000003,0.40317299446480065
2015-11-10 20:00:00,11.1,761.5,762.3,70.0,1.0,8.0,9.0,5.7,202.92,513.0800000000003,0.39549388009667086
2015-11-10 23:00:00,10.3,761.7,762.6,69.0,1.0,6.0,10.0,4.9,174.17,513.0800000000003,0.3394597333749121
2015-11-11 00:00:00,12.6,766.6,767.5,92.0,15.0,7.0,9.0,11.4,135.86,513.0800000000003,0.2647930147345442
2015-11-11 02:00:00,12.2,766.3,767.2,91.0,15.0,7.0,10.0,10.7,130.84,513.0800000000003,0.25500896546347535
2015-11-11 03:00:00,12.2,766.4,767.2,91.0,15.0,8.0,10.0,10.8,134.15,513.0800000000003,0.26146020113822394
2015-11-11 04:00:00,11.9,766.2,767.1,90.0,15.0,7.0,10.0,10.3,141.44,513.0800000000003,0.27566851173306295
2015-11-11 05:00:00,12.2,766.1,766.9,91.0,15.0,6.0,9.0,10.7,147.19,513.0800000000003,0.2868753410774147
2015-11-11 06:00:00,12.8,766.1,766.9,90.0,15.0,7.0,9.0,11.2,152.45,513.0800000000003,0.2971271536602477
2015-11-11 07:00:00,12.5,766.1,766.9,89.0,15.0,7.0,10.0,10.7,151.79,513.0800000000003,0.2958408045528961
2015-11-11 08:00:00,12.6,766.0,766.9,89.0,15.0,7.0,11.0,10.9,151.32,513.0800000000003,0.29492476806735773
2015-11-11 09:00:00,12.6,766.2,767.1,89.0,15.0,7.0,10.0,10.8,133.12,513.0800000000003,0.2594527169252357
2015-11-11 11:00:00,12.8,766.6,767.5,88.0,15.0,7.0,11.0,10.8,113.07,513.0800000000003,0.22037499025493087
2015-11-11 12:00:00,12.8,766.6,767.5,87.0,15.0,9.0,11.0,10.7,134.36,513.0800000000003,0.26186949403601767
2015-11-11 13:00:00,12.5,766.3,767.2,87.0,15.0,8.0,13.0,10.3,135.09,513.0800000000003,0.26329227410930056
2015-11-11 14:00:00,12.7,766.3,767.1,87.0,15.0,7.0,13.0,10.6,138.92,513.0800000000003,0.2707569969595383
2015-11-11 15:00:00,12.5,766.0,766.8,88.0,15.0,7.0,11.0,10.5,134.97,513.0800000000003,0.26305839245341844
2015-11-11 16:00:00,12.7,765.7,766.6,87.0,11.0,6.0,13.0,10.5,111.45,513.0800000000003,0.21721758790052223
2015-11-11 17:00:00,13.1,765.7,766.6,86.0,15.0,6.0,9.0,10.7,111.38,513.0800000000003,0.21708115693459099
2015-11-11 18:00:00,13.3,765.9,766.7,84.0,15.0,7.0,10.0,10.7,110.77,513.0800000000003,0.21589225851719018
2015-11-11 19:00:00,13.3,765.9,766.7,83.0,15.0,7.0,13.0,10.4,103.67,513.0800000000003,0.20205426054416456
2015-11-11 20:00:00,13.1,765.9,766.8,82.0,15.0,8.0,10.0,10.1,123.52,513.0800000000003,0.2407421844546658
2015-11-11 21:00:00,13.0,765.8,766.7,81.0,15.0,7.0,11.0,9.8,143.31,513.0800000000003,0.279313167537226
2015-11-11 22:00:00,13.1,765.5,766.4,81.0,11.0,6.0,11.0,9.8,149.21,513.0800000000003,0.29081234895143043
2015-11-11 23:00:00,13.2,765.7,766.6,80.0,15.0,7.0,11.0,9.8,133.03,513.0800000000003,0.2592773056833241
2015-11-12 01:00:00,6.7,766.4,767.3,86.0,15.0,10.0,15.0,4.5,163.72,513.0800000000003,0.3190925391751772
2015-11-12 02:00:00,6.1,766.4,767.3,88.0,15.0,8.0,13.0,4.2,155.41,513.0800000000003,0.30289623450534015
2015-11-12 03:00:00,6.0,766.6,767.5,90.0,5.0,2.0,11.0,4.5,131.77,513.0800000000003,0.25682154829656184
2015-11-12 05:00:00,7.2,765.4,766.3,92.0,15.0,9.0,15.0,6.0,86.25,513.0800000000003,0.16810244016527628
2015-11-12 06:00:00,7.8,764.7,765.5,92.0,15.0,11.0,15.0,6.5,77.51,513.0800000000003,0.15106805956186162
2015-11-12 07:00:00,7.8,764.8,765.7,91.0,15.0,10.0,18.0,6.4,80.08,513.0800000000003,0.1560770250253371
2015-11-12 08:00:00,7.8,765.2,766.1,92.0,15.0,9.0,15.0,6.5,79.26,513.0800000000003,0.1544788337101426
2015-11-12 09:00:00,8.1,765.4,766.2,92.0,15.0,9.0,12.0,6.8,70.28,513.0800000000003,0.1369766897949637
2015-11-12 10:00:00,8.4,765.7,766.6,92.0,15.0,9.0,15.0,7.1,55.13,513.0800000000003,0.10744913073984559
2015-11-12 11:00:00,8.8,766.0,766.9,92.0,15.0,8.0,12.0,7.6,40.86,513.0800000000003,0.07963670382786306
2015-11-12 12:00:00,9.0,765.8,766.7,92.0,15.0,8.0,10.0,7.8,40.65,513.0800000000003,0.07922741093006934
2015-11-12 13:00:00,10.2,765.7,766.6,89.0,5.0,10.0,16.0,8.5,40.01,513.0800000000003,0.07798004209869801
2015-11-12 14:00:00,10.2,765.7,766.6,82.0,13.0,7.0,16.0,7.3,34.36,513.0800000000003,0.06696811413424804
2015-11-12 15:00:00,10.4,765.1,766.0,80.0,13.0,6.0,10.0,7.0,42.92,513.0800000000003,0.08365167225383952
2015-11-12 16:00:00,9.1,765.1,766.0,82.0,15.0,7.0,16.0,6.1,46.28,513.0800000000003,0.09020035861853898
2015-11-12 17:00:00,8.9,764.7,765.5,87.0,15.0,7.0,10.0,6.8,67.91,513.0800000000003,0.13235752709129173
2015-11-12 18:00:00,9.4,764.5,765.4,90.0,15.0,8.0,10.0,7.8,95.79,513.0800000000003,0.18669603180790512
2015-11-12 19:00:00,9.7,764.8,765.7,91.0,13.0,5.0,16.0,8.3,142.9,513.0800000000003,0.2785140718796288
2015-11-12 20:00:00,8.6,765.2,766.1,92.0,3.0,5.0,14.0,7.4,169.18,513.0800000000003,0.32973415451781385
2015-11-12 21:00:00,9.3,765.7,766.6,90.0,3.0,7.0,11.0,7.7,181.88,513.0800000000003,0.35448662976533857
2015-11-12 22:00:00,9.2,766.0,766.8,85.0,3.0,6.0,14.0,6.8,180.96,513.0800000000003,0.3526935370702423
2015-11-12 23:00:00,9.1,766.0,766.9,79.0,3.0,8.0,11.0,5.7,193.38,513.0800000000003,0.37690028845404205
2015-11-13 00:00:00,13.5,763.5,764.3,86.0,11.0,7.0,11.0,11.2,201.98,513.0800000000003,0.39366180712559423
2015-11-13 01:00:00,13.5,763.3,764.2,84.0,11.0,7.0,11.0,10.9,202.83,513.0800000000003,0.3953184688547593
2015-11-13 02:00:00,13.6,763.1,763.9,84.0,15.0,7.0,10.0,10.9,216.1,513.0800000000003,0.4211818819677241
2015-11-13 03:00:00,13.5,763.1,764.0,83.0,15.0,8.0,12.0,10.7,235.1,513.0800000000003,0.45821314414906034
2015-11-13 04:00:00,13.5,762.9,763.7,84.0,15.0,9.0,13.0,10.8,257.89,513.0800000000003,0.5026311686286736
2015-11-13 05:00:00,13.3,762.7,763.6,86.0,15.0,9.0,12.0,11.0,258.86,513.0800000000003,0.5045217120137209
2015-11-13 06:00:00,12.3,762.9,763.8,88.0,13.0,10.0,16.0,10.3,262.32,513.0800000000003,0.511265299758322
2015-11-13 07:00:00,13.4,763.7,764.5,84.0,5.0,10.0,16.0,10.7,265.52,513.0800000000003,0.5175021439151786
2015-11-13 08:00:00,12.8,764.0,764.9,71.0,3.0,8.0,16.0,7.7,239.7,513.0800000000003,0.4671786076245417
2015-11-13 09:00:00,12.7,764.7,765.6,65.0,3.0,8.0,14.0,6.2,228.36,513.0800000000003,0.4450767911436811
2015-11-13 10:00:00,12.5,765.2,766.0,64.0,3.0,9.0,16.0,5.7,174.76,513.0800000000003,0.34060965151633255
2015-11-13 11:00:00,13.0,765.1,766.0,61.0,5.0,9.0,13.0,5.7,147.95,513.0800000000003,0.2883565915646681
2015-11-13 12:00:00,13.5,765.3,766.1,55.0,5.0,9.0,13.0,4.5,171.4,513.0800000000003,0.3340609651516331
2015-11-13 13:00:00,13.1,764.5,765.4,63.0,15.0,9.0,16.0,6.2,223.53,513.0800000000003,0.4356630544944256
2015-11-13 14:00:00,14.1,764.0,764.9,65.0,13.0,9.0,14.0,7.5,292.45,513.0800000000003,0.5699890855227252
2015-11-13 15:00:00,11.4,764.3,765.1,73.0,5.0,11.0,25.0,6.7,337.91,513.0800000000003,0.6585912528260697
2015-11-13 16:00:00,12.0,764.4,765.2,77.0,5.0,11.0,25.0,8.0,363.46,513.0800000000003,0.7083885553909718
2015-11-13 17:00:00,11.6,764.9,765.7,78.0,3.0,8.0,13.0,7.9,391.04,513.0800000000003,0.7621423559678799
2015-11-13 18:00:00,11.3,765.4,766.2,67.0,3.0,11.0,18.0,5.3,355.97,513.0800000000003,0.6937904420363293
2015-11-13 19:00:00,11.5,766.0,766.8,62.0,3.0,12.0,25.0,4.3,350.93,513.0800000000003,0.6839674124892801
2015-11-13 20:00:00,11.5,766.5,767.3,59.0,3.0,11.0,19.0,3.6,345.51,513.0800000000003,0.6734037576986042
2015-11-13 21:00:00,11.0,766.9,767.8,58.0,3.0,12.0,20.0,2.9,329.53,513.0800000000003,0.6422585171903014
2015-11-13 22:00:00,10.9,767.6,768.4,56.0,3.0,10.0,20.0,2.5,329.82,513.0800000000003,0.6428237311920165
2015-11-13 23:00:00,10.8,768.0,768.9,59.0,3.0,10.0,18.0,3.1,327.6,513.0800000000003,0.6384969205581973
2015-11-14 00:00:00,11.0,768.2,769.0,61.0,3.0,10.0,16.0,3.8,279.72,513.0800000000003,0.54517813986123
2015-11-14 01:00:00,11.2,768.3,769.2,61.0,3.0,10.0,20.0,3.9,285.74,513.0800000000003,0.5569112029313165
2015-11-14 02:00:00,11.3,768.1,769.0,62.0,3.0,10.0,18.0,4.2,301.29,513.0800000000003,0.5872183675060417
2015-11-14 03:00:00,11.2,768.1,769.0,63.0,3.0,12.0,19.0,4.4,344.0,513.0800000000003,0.6704607468620875
2015-11-14 04:00:00,10.9,768.1,769.0,63.0,3.0,10.0,19.0,4.1,344.03,513.0800000000003,0.6705192172760579
2015-11-14 05:00:00,10.8,768.3,769.2,61.0,3.0,10.0,17.0,3.4,362.18,513.0800000000003,0.7058938177282291
2015-11-14 06:00:00,11.0,768.3,769.1,59.0,3.0,10.0,18.0,3.2,322.98,513.0800000000003,0.6294924768067355
2015-11-14 07:00:00,11.2,768.5,769.4,58.0,3.0,10.0,19.0,3.1,302.5,513.0800000000003,0.5895766742028531
2015-11-14 08:00:00,11.2,768.4,769.3,57.0,3.0,9.0,16.0,3.0,278.04,513.0800000000003,0.5419037966788802
2015-11-14 09:00:00,11.3,768.7,769.5,58.0,3.0,9.0,14.0,3.2,242.91,513.0800000000003,0.4734349419193885
2015-11-14 10:00:00,11.6,768.7,769.6,62.0,5.0,9.0,16.0,4.5,267.68,513.0800000000003,0.5217120137210569
2015-11-14 11:00:00,11.9,768.8,769.7,62.0,5.0,9.0,14.0,4.8,228.36,513.0800000000003,0.4450767911436811
2015-11-14 12:00:00,11.4,768.8,769.7,65.0,5.0,9.0,13.0,5.1,199.39,513.0800000000003,0.3886138613861384
2015-11-14 13:00:00,10.5,768.4,769.3,72.0,5.0,7.0,16.0,5.7,178.22,513.0800000000003,0.3473532392609338
2015-11-14 14:00:00,10.2,767.8,768.7,75.0,15.0,5.0,13.0,5.9,150.61,513.0800000000003,0.2935409682700552
2015-11-14 15:00:00,9.8,767.0,767.8,86.0,15.0,6.0,9.0,7.5,149.74,513.0800000000003,0.29184532626490983
2015-11-14 16:00:00,9.9,766.1,766.9,90.0,11.0,5.0,13.0,8.3,208.14,513.0800000000003,0.4056677321275432
2015-11-14 17:00:00,9.6,765.3,766.1,92.0,11.0,6.0,9.0,8.3,269.94,513.0800000000003,0.5261167849068369
2015-11-14 18:00:00,10.0,764.1,765.0,92.0,15.0,8.0,11.0,8.8,353.82,513.0800000000003,0.6896000623684412
2015-11-14 19:00:00,9.8,762.7,763.5,94.0,11.0,9.0,14.0,8.8,395.36,513.0800000000003,0.7705620955796363
2015-11-14 20:00:00,9.8,761.2,762.1,94.0,11.0,12.0,18.0,8.8,438.31,513.0800000000003,0.8542722382474464
2015-11-14 21:00:00,10.2,761.0,761.9,94.0,15.0,13.0,18.0,9.3,451.11,513.0800000000003,0.8792196148748729
2015-11-14 22:00:00,11.0,760.7,761.5,95.0,15.0,12.0,18.0,10.2,455.13,513.0800000000003,0.887054650346924
2015-11-14 23:00:00,11.9,760.3,761.2,96.0,15.0,10.0,15.0,11.2,438.26,513.0800000000003,0.8541747875574954
2015-11-15 00:00:00,13.6,760.0,760.9,96.0,13.0,12.0,18.0,12.9,431.01,513.0800000000003,0.8400444375146171
2015-11-15 01:00:00,14.0,759.3,760.2,95.0,5.0,13.0,20.0,13.2,427.31,513.0800000000003,0.8328330864582517
2015-11-15 02:00:00,14.6,758.9,759.7,92.0,5.0,16.0,23.0,13.3,401.27,513.0800000000003,0.7820807671318308
2015-11-15 03:00:00,14.5,758.4,759.2,90.0,5.0,17.0,25.0,12.9,403.57,513.0800000000003,0.7865634988695716
2015-11-15 04:00:00,14.4,758.0,758.9,90.0,5.0,14.0,25.0,12.7,407.73,513.0800000000003,0.7946713962734853
2015-11-15 05:00:00,14.4,757.7,758.5,89.0,5.0,15.0,25.0,12.6,403.25,513.0800000000003,0.7859398144538859
2015-11-15 06:00:00,14.5,757.7,758.6,88.0,5.0,15.0,22.0,12.5,412.56,513.0800000000003,0.8040851329227406
2015-11-15 07:00:00,14.5,757.6,758.5,86.0,5.0,15.0,25.0,12.2,414.48,513.0800000000003,0.8078272394168546
2015-11-15 08:00:00,14.5,758.2,759.0,86.0,5.0,16.0,24.0,12.1,409.34,513.0800000000003,0.7978093084899036
2015-11-15 09:00:00,14.6,758.2,759.1,85.0,5.0,16.0,24.0,12.1,425.9,513.0800000000003,0.8300849770016367
2015-11-15 10:00:00,14.8,758.5,759.4,84.0,13.0,15.0,24.0,12.1,420.42,513.0800000000003,0.8194043813830197
2015-11-15 11:00:00,14.8,758.7,759.6,83.0,5.0,15.0,24.0,11.9,409.02,513.0800000000003,0.797185624074218
2015-11-15 12:00:00,14.7,759.0,759.8,83.0,5.0,15.0,25.0,11.8,432.57,513.0800000000003,0.8430848990410847
2015-11-15 13:00:00,14.7,759.0,759.8,82.0,5.0,14.0,25.0,11.7,434.28,513.0800000000003,0.846417712637405
2015-11-15 14:00:00,14.8,758.8,759.6,83.0,5.0,14.0,24.0,11.9,430.95,513.0800000000003,0.8399274966866761
2015-11-15 15:00:00,14.9,758.8,759.6,82.0,5.0,14.0,24.0,11.8,414.79,513.0800000000003,0.8084314336945502
2015-11-15 16:00:00,14.5,759.1,759.9,83.0,5.0,13.0,24.0,11.6,400.06,513.0800000000003,0.7797224604350195
2015-11-15 17:00:00,14.2,759.0,759.8,86.0,5.0,14.0,20.0,11.8,356.47,513.0800000000003,0.6947649489358382
2015-11-15 18:00:00,14.2,759.1,759.9,86.0,5.0,13.0,22.0,11.8,326.2,513.0800000000003,0.6357683012395724
2015-11-15 19:00:00,14.2,759.2,760.0,84.0,5.0,12.0,24.0,11.6,290.6,513.0800000000003,0.5663834099945425
2015-11-15 20:00:00,14.2,759.6,760.4,82.0,5.0,13.0,18.0,11.2,280.7,513.0800000000003,0.5470881733842673
2015-11-15 21:00:00,14.2,759.5,760.4,80.0,5.0,12.0,17.0,10.7,242.44,513.0800000000003,0.4725189054338502
2015-11-15 22:00:00,14.0,759.5,760.4,77.0,5.0,11.0,20.0,9.9,208.53,513.0800000000003,0.40642784750916017
2015-11-15 23:00:00,14.0,759.1,759.9,79.0,13.0,10.0,16.0,10.3,188.51,513.0800000000003,0.3674085912528259
2015-11-16 00:00:00,12.8,759.1,760.0,78.0,15.0,7.0,14.0,9.1,195.01,513.0800000000003,0.3800771809464409
2015-11-16 01:00:00,12.9,758.8,759.7,81.0,15.0,7.0,20.0,9.6,204.48,513.0800000000003,0.39853434162313844
2015-11-16 02:00:00,13.3,758.6,759.5,78.0,15.0,8.0,12.0,9.6,205.1,513.0800000000003,0.39974273017852946
2015-11-16 03:00:00,13.3,758.4,759.3,82.0,15.0,10.0,14.0,10.2,230.13,513.0800000000003,0.44852654556794236
2015-11-16 04:00:00,13.0,758.3,759.1,80.0,15.0,9.0,14.0,9.6,237.56,513.0800000000003,0.46300771809464386
2015-11-16 05:00:00,13.2,758.2,759.0,75.0,13.0,8.0,14.0,8.9,235.81,513.0800000000003,0.4595969439463629
2015-11-16 06:00:00,12.7,757.6,758.4,76.0,15.0,9.0,15.0,8.6,218.11,513.0800000000003,0.4250993997037497
2015-11-16 07:00:00,12.5,757.6,758.5,79.0,15.0,8.0,15.0,9.0,256.14,513.0800000000003,0.4992203944803926
2015-11-16 08:00:00,12.4,757.6,758.4,80.0,15.0,10.0,14.0,9.0,288.79,513.0800000000003,0.5628556950183204
2015-11-16 09:00:00,12.3,757.8,758.6,80.0,15.0,10.0,16.0,9.0,319.08,513.0800000000003,0.6218913229905664
2015-11-16 10:00:00,12.4,757.9,758.7,82.0,15.0,12.0,16.0,9.4,343.43,513.0800000000003,0.6693498089966473
2015-11-16 11:00:00,12.4,757.8,758.7,85.0,15.0,11.0,16.0,9.9,314.52,513.0800000000003,0.6130038200670457
2015-11-16 12:00:00,12.9,757.9,758.7,86.0,15.0,11.0,16.0,10.6,320.47,513.0800000000003,0.6246004521712011
2015-11-16 13:00:00,12.8,757.6,758.5,88.0,15.0,11.0,16.0,10.8,283.32,513.0800000000003,0.5521945895376936
2015-11-16 14:00:00,12.6,757.3,758.2,91.0,15.0,10.0,15.0,11.2,294.34,513.0800000000003,0.5736727216028686
2015-11-16 15:00:00,12.9,757.2,758.1,93.0,15.0,9.0,13.0,11.8,262.91,513.0800000000003,0.5124152178997425
2015-11-16 16:00:00,13.3,757.6,758.4,94.0,13.0,7.0,15.0,12.3,276.43,513.0800000000003,0.5387658844624618
2015-11-16 17:00:00,13.3,757.6,758.4,92.0,5.0,7.0,13.0,12.0,258.36,513.0800000000003,0.503547205114212
2015-11-16 18:00:00,13.1,757.8,758.6,89.0,13.0,6.0,11.0,11.3,235.85,513.0800000000003,0.4596749044983236
2015-11-16 19:00:00,12.4,757.7,758.5,87.0,15.0,7.0,15.0,10.3,225.66,513.0800000000003,0.4398144538863333
2015-11-16 20:00:00,12.4,757.6,758.4,86.0,15.0,8.0,11.0,10.1,196.1,513.0800000000003,0.3822016059873702
2015-11-16 21:00:00,12.4,757.6,758.4,87.0,15.0,7.0,10.0,10.2,174.65,513.0800000000003,0.3403952599984406
2015-11-16 22:00:00,12.2,757.1,757.9,89.0,15.0,5.0,11.0,10.5,185.21,513.0800000000003,0.3609768457160675
2015-11-16 23:00:00,12.2,756.5,757.4,91.0,15.0,8.0,13.0,10.7,180.39,513.0800000000003,0.35158259920480217
